time;temperature;light;sound
1421269491.463889;6.360430518313535;0.2913
1421269492.467005;2.6267476851759852;0.2473
1421269493.467794;-0.3314808571262233;0.2209
1421269494.46786;1.2218467959237387;0.2385
1421269495.467928;3.9959510581419977;0.2649
1421269496.468004;0.19201061005918518;0.2258
1421269497.468113;-0.11708970585578982;0.2229
1421269498.468246;3.6989300116063646;0.262
1421269499.46833;2.1286297943252066;0.2317
1421269500.468401;-0.3314808571262233;0.2209
1421269501.468476;1.5224698867648954;0.2424
1421269502.468603;3.1203055863207965;0.2512
1421269503.468701;-0.11708970585578982;0.2229
1421269504.468776;0.19201061005918518;0.2268
1421269505.468853;3.6989300116063646;0.262
1421269506.468936;0.8146514449052233;0.2307
1421269507.469012;-0.3314808571262233;0.2219
1421269508.469093;3.5100277907388318;0.261
1421269509.46917;2.525468814489898;0.2463
1421269510.469254;-0.11708970585578982;0.2229
1421269511.469358;0.2981218795175664;0.2278
1421269512.469466;3.9959510581419977;0.263
1421269513.469617;0.6044990881197805;0.2287
1421269514.469686;-0.11708970585578982;0.2229
1421269515.469755;3.2104812717610685;0.259
1421269516.469826;2.1286297943252066;0.2424
1421269517.469895;-0.3314808571262233;0.2209
1421269518.469964;1.3257148503709004;0.2405
1421269519.470037;3.9959510581419977;0.263
1421269520.470108;0.085657339057434;0.2239
1421269521.470178;0.085657339057434;0.2258
1421269522.470249;3.6989300116063646;0.262
1421269523.470321;0.7096902572604904;0.2307
1421269524.470403;-0.5360959330844821;0.2199
1421269525.470473;2.525468814489898;0.2512
1421269526.470566;3.2104812717610685;0.2493
1421269527.47066;-0.42828802840068647;0.2199
1421269528.471193;0.403993656297132;0.2297
1421269670.887615;3.3105065796508484;0.259
1421269671.887738;6.55058542216932;0.2913
1421269672.887832;-0.22415924461552095;0.2199
1421269673.887927;-0.752494118588686;0.218
1421269674.888014;5.796456835743925;0.2854
1421269675.888137;0.49907553928659354;0.2258
1421269676.888237;-1.2872032253369525;0.2131
1421269677.888326;4.946389018334401;0.2776
1421269678.888429;1.6257165601634256;0.2346
1421269679.888521;-1.4963266357624434;0.2111
1421269680.888657;2.919389557700754;0.2571
1421269681.888814;4.761371441823485;0.262
1421269682.888922;-1.0681633638720314;0.2141
1421269683.889007;-0.010269613581954218;0.2268
1421269684.889093;6.083796098118739;0.2864
1421269685.889202;-0.11708970585578982;0.2209
1421269686.889327;-0.11708970585578982;0.2239
1421269702.708914;7.004939012131899;0.2923
1421269703.709056;-0.9590554450379614;0.2121
1421269704.709278;0.403993656297132;0.2297
1421269705.709376;4.183293724419855;0.2669
1421269706.709465;1.6257165601634256;0.2346
1421269707.709555;-1.2872032253369525;0.2131
1421269708.709645;2.919389557700754;0.2581
1421269709.709733;4.281659907342373;0.263
1421269710.709822;-1.1775449818253492;0.2121
1421269711.709934;0.085657339057434;0.2258
1421269712.710036;5.517532930844425;0.2815
1421269713.710145;0.403993656297132;0.2268
1421269714.710412;0.085657339057434;0.2258
1421269715.710512;3.8971112530728647;0.2669
1421269716.71062;1.9239520414934077;0.2405
1421269717.710716;-0.42828802840068647;0.2199
1421269718.710809;1.1177601263794372;0.2414
1421269719.710968;5.421080747535484;0.2757
1421269720.711212;0.2981218795175664;0.2268
1421269721.711308;-1.2872032253369525;0.2131
1421269722.711415;5.613844939071271;0.2825
1421269723.711518;1.3257148503709004;0.2317
1421269724.711618;-1.6068039880707374;0.2092
1421269725.711743;3.5100277907388318;0.2639
1421270000.79984;3.6989300116063646;0.26
1421270001.799929;0.6044990881197805;0.2307
1421270521.37893;3.6095272993238723;0.259
1421270522.379995;-3.1507646622313246;0.1994
1421270523.380171;0.9193850220448212;0.2405
1421270524.380341;-5.828013183428197;0.1799
1421270525.380519;-3.601383537177867;0.2111
1421270526.380708;0.49907553928659354;0.2366
1421397470.103598;3.6095272993238723;0.259
1421397471.128552;1.1177601263794372;0.2375
1421397472.12935;3.5100277907388318;0.2571
1421397473.129438;-0.22415924461552095;0.2229
1421397539.142263;6.360430518313535;0.2903
1421397540.142391;1.419011038758697;0.2375
1421397541.142474;-0.010269613581954218;0.2248
1421397542.14256;3.7981048133705144;0.263
1421397543.142646;0.403993656297132;0.2278
1421397544.142742;1.1177601263794372;0.2385
1421397545.142826;3.3105065796508484;0.2542
1421397546.142914;-0.22415924461552095;0.2219
1421397547.143011;3.2104812717610685;0.2581
1421397564.633785;3.6989300116063646;0.259
1421397565.633921;1.5224698867648954;0.2424
1421397566.634019;3.019938786104319;0.2512
